1259.3979039718458,1205.2890556055925,921.9778276884864,570.0100588090767,288.3604084414882,120.79585972951462,42.28893632482999,12.428175988711525,4096.517286992372,3860.352505639652,2887.5077846951367,1730.5803191338834,840.3610803917854,334.6053027102534,110.4565517988505,30.47401815573781,11431.273853458091,10636.284382082087,7809.117883968803,4559.057236082601,2136.694691802148,812.8111357356738,253.8765705713292,65.78563368035938,27231.2389144079,25080.717677950943,18139.978783557694,10366.74729648459,4718.156822993813,1726.604359587535,513.6289130330398,125.60519770894018,55031.28478983021,50279.015214082014,35936.49396705182,20193.373096384283,8978.379884156662,3184.4841064361185,909.9437537636412,211.80697034608372,93736.56541643754,85101.68329519696,60264.31441324988,33421.901247301976,14593.878159682898,5052.650931101552,1399.4578585739453,313.4702099696263,133790.5615020138,120863.44421220355,84972.96437089062,46651.93484919946,20094.654119021936,6834.033257776223,1851.002737172814,403.7937535159358,159246.4568808823,143299.35937732752,100184.53140580335,54585.02289117082,23278.690851215943,7820.11966398563,2088.6008406588376,449.2936781959338,157484.28251010046,141284.3538557505,98355.45490983652,53289.87275717259,22573.237035030645,7528.59637577106,1998.960175687459,429.5331442477702,129049.68355731068,115509.64779110152,80161.98578886558,43269.14246489585,18259.294423821884,6076.223063515545,1617.329313260902,351.82241205978806
7467.718891254497,7188.918002478827,5596.335862699543,3582.734115603447,1923.2904632775285,882.8210893287137,352.0714853700932,123.1619873260118,18618.80611673937,17601.069947041644,13338.227109449492,8218.249781644661,4189.252678474614,1801.0523276502408,665.0759121667274,213.9004120018681,40073.25589834864,37308.10354689746,27639.513783443035,16485.97414095888,8036.932678357488,3260.3681185372698,1121.8854649653613,333.1142984626374,74424.44765764022,68432.53902589389,49767.29342498032,28899.37514393259,13570.516207301289,5236.59652825312,1691.9259505418213,466.5382644302194,119211.42351857777,108551.17010099822,77792.93013871252,44214.88505025777,20140.70576742989,7456.091481791298,2282.692376304801,589.385477506392,164540.07928537007,148736.398712845,105404.39068367652,58927.4056109064,26217.51323286616,9395.449431795409,2755.536628940979,674.2171129426023,195365.38747180585,175687.7605081553,123495.23459262276,68216.82782767445,29839.614685173223,10450.179110542507,2974.882426469369,701.6999103960146,199001.7652766461,178350.44071039738,124683.4492614422,68330.2851335852,29575.173616668377,10224.344670838836,2869.392801868189,667.5743355211673,173239.74410899205,154966.64730142875,107999.4177065838,58946.50537509077,25408.5011400122,8765.311115415047,2468.4576493363115,581.9242358310148,128300.08522384924,114697.33851618395,79860.1583534106,43575.794223474586,18831.605836496103,6558.734417619291,1888.7532360673856,463.3001264590289
7701.59276574861,7388.062347190793,5735.82369398907,3666.9967043104793,1968.1107441809831,902.4767865111138,357.7311182853431,123.1952500163798,18859.87110716765,17781.702183406156,13445.12169904221,8273.767213308318,4218.4098686261095,1816.0685391707136,671.0704085391376,215.15256027498864,40192.57501326208,37355.84992606666,27630.91430544112,16462.964181988384,8025.850952808016,3261.2896877731864,1125.8336267149482,335.529399401388,74516.76100574652,68471.10262902592,49757.34256563892,28875.651832235733,13559.44294827644,5239.614046392224,1699.055504150805,471.519629639656,120028.5792674463,109332.2153428431,78368.15032478064,44549.81014338545,20303.68619214097,7528.1954830637,2313.4526694510987,601.7546310177698,167574.20879732398,151674.07459445065,107616.25710107756,60238.752450679385,26843.961886684265,9645.757855211748,2843.1627309130363,702.0334477432034,202067.86776914445,182101.06011217055,128285.44702930716,71038.88410115274,31174.592034203062,10971.522729771788,3148.931947942974,752.8694239030319,209483.42910800967,188275.44849621275,132036.6230111128,72639.41601051748,31609.19412407285,11018.751421996853,3134.308495953869,744.7741823017479,185692.4837680022,166673.00033768013,116629.7965749494,64000.306834001545,27808.60264130921,9717.14004205728,2793.3904271082083,678.9521114546533,139926.42276165294,125581.222354613,87875.05072391043,48292.0043696158,21105.223275969645,7486.341136451509,2218.139065910399,565.7282060902702
1377.551548853662,1332.81745038818,1034.8370482911869,652.6010890775319,338.429679720913,145.74780228892337,52.34242099849475,15.628810108752138,4341.351806631904,4130.725798233317,3130.700994259349,1909.9618035892104,949.1724285135684,388.66870584842593,132.20449593708523,37.4318346908173,11716.973347633824,10992.771284808174,8161.663899334061,4837.228402105754,2312.870774351024,902.556906033006,290.5006509283958,77.63556987259639,27038.984140881777,25078.481652645645,18307.38166532476,10591.875304497968,4899.794752874696,1831.603771669304,559.5279586105224,141.0559160012453,53166.79590122453,48864.53114836288,35194.12360106885,19972.719898032487,8994.926616627534,3244.0214731878987,946.9764909225726,226.2519398908296,88658.7321620553,80907.33903669135,57665.31237246187,32239.441821650064,14220.79271788106,4987.117669440647,1404.087827715288,321.0077534598476,124736.57899232736,113209.36954053956,80043.52346119106,44247.67286048886,19218.283398599204,6603.131995881096,1811.3662779149972,401.4610515841068,147335.43920244495,133162.82462994842,93583.08401135357,51303.03662598821,22039.728164364195,7469.475896352198,2016.6451038584387,439.66472632310337,145470.96235174467,131066.47999178914,91698.58820022889,49974.23502383063,21315.889339741687,7169.133732953218,1923.4404697015343,418.74081477981343,119632.2020126213,107541.49896365432,75002.52999689724,40719.38427487485,17303.215873443678,5807.998516534175,1563.1063147677733,344.8679216436739
1567.43709566497,1500.4039367829257,1147.1368097911525,707.4367743974037,355.5807332244091,147.0337333390472,50.332730765118896,14.289168860329706,4837.301127227603,4561.345455989367,3413.563383088497,2044.914040898339,990.2684151141322,391.5708496402415,127.5297179045392,34.39568624924187,12834.52384551153,11950.00813654478,8781.316175886222,5129.468826388559,2402.570133012746,911.2175555896108,282.6145111845603,72.27437187418751,29204.67850071328,26911.9597741316,19481.269719575677,11143.291696537144,5073.743832807904,1855.2929165813744,550.2814310813778,133.70639686707145,56739.81471757626,51855.571026188976,37089.99896136284,20861.3655920691,9283.707492045063,3294.3470451057096,940.9852164043176,218.654292388459,93597.599316415,84989.29267202431,60221.71874839888,33431.42174136052,14616.726283330658,5068.26681121721,1406.385431693422,315.799263367562,130336.53854265132,117760.63844818172,82845.16538802926,45538.40380472833,19652.297353907747,6703.358704537873,1824.267055242988,401.0914840100876,152396.65786734683,137173.82393849862,95985.07440893994,52384.85548511456,22406.628587007224,7566.2525247575395,2039.2779257353648,445.5960233950896,148947.5827831634,133700.23051399525,93196.08431681836,50620.340052239975,21541.55167317745,7245.795750477559,1953.681298658079,431.0209912284532,121249.66462509148,108634.14509202391,75537.08814112529,40923.487880787136,17390.47118109809,5863.549597118,1598.272407194667,361.722828046231
1902.2523847534892,1832.676757540109,1411.448694865453,877.2986343461317,444.5880152596476,185.48825884307232,64.22804435649618,18.568613836452748,5725.267801946199,5420.977559200236,4076.369153057204,2454.6156279984525,1194.9598057987832,475.13665521443727,155.84792383801138,42.54567301454747,14691.819186101038,13705.042126896222,10096.53234352547,5915.220743174386,2779.266441161878,1057.4958256231023,329.3206337374801,84.84637065379383,32052.48568507045,29522.20303181854,21375.5182701172,12236.332791139965,5577.651875398097,2042.1765396540256,606.7535527863881,147.97058160847834,59237.45546253209,53978.36490582088,38521.00640689831,21630.827718167217,9614.755040141212,3408.46996309921,972.7006273919832,225.96691677209043,92383.11349204324,83428.84707795047,58829.06397425823,32518.122136036774,14161.657996587372,4891.0899081838925,1351.0617649046717,301.69565725113824,121111.10284319776,108568.11868916756,75812.68112021404,41378.75769082164,17732.002631554646,6002.152941172897,1618.0228442239036,351.1902107182366,132993.83144358106,118518.3151040128,82122.7275036362,44382.95369213668,18789.54470146261,6269.666644257465,1663.7734409593788,355.6309565576162,121952.02430875144,108187.31256722484,74525.14510407014,39986.3449436392,16788.27820251414,5555.1394802636505,1465.0045091433929,313.1135352307427,93139.50845064785,82360.00617196136,56501.707460657424,30174.636959595653,12613.97229037122,4165.861687287398,1103.6012359753015,239.95760117179597
1721.9673218510334,1659.8853212433762,1275.4599579842616,788.5286057759453,396.495715613295,164.06111480698152,56.48159287259002,16.31283652648941,5413.807349304139,5132.511133379087,3855.8106763714345,2313.3978053709084,1119.139327078358,441.41822602186016,143.64882192296153,38.99230860259381,14425.332523254454,13477.89842789784,9929.325595473249,5805.216646422229,2715.432957019391,1026.3518720619445,317.1015093217402,81.06266127529125,32461.953836368983,29947.48416142428,21695.40216477965,12407.78734937706,5639.823814823902,2054.834847483388,606.4122100840237,146.7202402522961,61479.13677291984,56099.57110934187,40063.90569418937,22490.7187230159,9980.00867199396,3525.7106891099675,1000.7229065855244,230.79455291186625,97666.03745746608,88293.78614620214,62299.221548343616,34433.81420544603,14978.473588587958,5159.052397705078,1418.2404533697418,314.4074755020389,129749.6879472576,116390.55231698292,81305.05163627048,44367.21406854947,18989.20206950511,6408.83029720773,1718.0213917982394,369.4456455204023,143764.49033358382,128150.66816909862,88794.80881220137,47957.414865205705,20263.984615724432,6732.868473189172,1771.8376691281453,373.2053483317853,132550.25538981176,117571.0771454717,80945.62252268296,43369.64277156512,18148.961540893408,5963.545916470898,1551.2445738521617,323.47532904296816,101499.79427950666,89698.46333726203,61462.41082363125,32739.448380264053,13610.47015551109,4443.5018963714265,1150.9979806609356,240.49328690411545
3164.948762322004,3077.302681861629,2419.3243271101974,1560.4663096401437,838.4112398071101,380.1920548678887,146.7524646733959,48.40828351488754,8320.826630317946,7941.199685355255,6079.121207286383,3780.90888126631,1938.649977299087,831.5464845443844,301.9827669279542,93.58930166437544,18741.567594026736,17606.10002941044,13174.540190540274,7939.418498439087,3904.970667171568,1590.9443396948416,544.6748571773659,158.54603698703437,36190.785388832446,33555.67267722316,24637.233019333788,14456.867374944655,6859.74058789077,2669.377772060861,865.0826563540994,236.9310037298452,59927.98684333506,54977.92417053338,39745.43775686118,22816.428260150915,10506.27379673718,3930.654949098194,1213.2186146334575,314.0512939817707,85059.50187820231,77381.40250042603,55255.54939442261,31168.387246346458,14009.117377895787,5075.43255572282,1504.1035262809671,370.9220825576138,103364.8595376264,93430.86193065922,66082.10947004413,36773.66333356012,16224.714587753191,5736.299963744922,1648.624491571797,392.0784909635949,107324.07650117869,96552.91638937198,67810.40358275735,37365.05608773541,16272.15741303131,5660.75586661239,1597.0307986066457,372.5846315570384,94936.54068893564,85136.92576237021,59507.67912054789,32582.04176298772,14083.477983604644,4864.081409225864,1366.3678588097712,319.47439048238624,71286.8782539725,63813.71723449922,44485.64260878289,24286.11853429544,10479.749842282938,3628.616689887559,1031.133698345664,247.29381228297603
3024.0295217567505,2942.9885486549488,2315.018772394022,1493.2325483595396,801.8967897067097,363.4637255865367,140.41981224647287,46.49981169070964,8064.031130184865,7703.043493049458,5898.955966677719,3667.054787564015,1877.1983108112424,802.9795667540992,290.7122534616693,89.93328545008198,18481.45574837979,17378.777386047463,13009.886378270116,7836.224606901311,3847.043281896989,1561.8529930370844,532.1105820850502,154.11493325423797,36394.45441078279,33779.39928607035,24814.73005177911,14556.690926666177,6896.280424057095,2674.838943226659,862.4915672583851,234.80691681163788,61516.94678920573,56490.6684884918,40862.5400401198,23455.8773031778,10788.934962104277,4026.281274385737,1237.5984128352088,318.6750480124892,89090.34569497728,81111.43236951821,57947.02114489029,32687.482532875176,14682.17328843757,5310.638562915923,1569.513223900526,385.7287957831333,110269.8929764653,99718.57841693608,70547.81753192835,39258.27238303923,17314.238440738787,6116.295383522873,1755.6320169166218,417.0765345899548,116286.0168203123,104624.58903413056,73476.38152349899,40480.44487584905,17624.108783221633,6129.34200667063,1729.2594117064086,403.9045922732824,104112.1047318989,93337.94667314568,65216.50730155924,35694.66998549172,15424.922523763253,5327.916581313885,1498.1277326612592,351.29391117228926,78837.12157301408,70528.05813396076,49134.89860244616,26809.55562966588,11565.570829974113,4006.1167627545647,1140.3037075985096,274.5492853740494
3718.2403598542182,3589.195539979936,2796.803806625647,1786.7507934786663,953.0712150685832,432.85328334598944,170.551303814552,59.21521219964805,9526.171544493864,9024.96432037704,6845.684029039422,4212.44549249866,2136.9351931382453,910.1132400121446,331.50140873823005,104.997899435403,21119.485058851395,19700.783339505386,14611.586715403446,8711.778425091996,4234.722603085667,1706.757338887722,580.8875822825477,169.887572064454,40628.34512972582,37433.23336465399,27260.516269365067,15834.848983241942,7425.854521570808,2854.8426334063283,915.9659604057574,249.81284311452083,67921.28539843722,61987.82868259586,44495.79091577046,25309.166943748864,11524.321363457746,4258.29202992923,1298.7274275020548,333.19927827124576,98608.0263957232,89363.24367575553,63442.75541659814,35500.339978235395,15792.302855347169,5652.19696599598,1653.653039761304,403.10579051079134,123917.0945328042,111736.85456985173,78682.17447619459,43491.63206765245,19012.24779805134,6644.729432139872,1885.100786310257,442.5942278818562,134054.8698091456,120461.33652854996,84335.92106641165,46215.612800826646,19963.406261287822,6871.022553944896,1914.3040730888667,440.8398637161432,123997.67068481362,111175.84595230588,77538.46184113741,42260.55484850957,18134.18020566096,6200.498123807701,1720.6987855148911,397.1779530891629,97374.5423004156,87198.67537880647,60688.49906420508,32995.85374212988,14138.225800392796,4845.875645066255,1359.5615106077796,321.58354145781334
