Tb.Th Mean (µm),Tb.Th Std Dev (µm),Tb.Th Max (µm),Tb.Sp Mean (µm),Tb.Sp Std Dev (µm),Tb.Sp Max (µm),BV (micron^3),TV (micron^3),BV/TV,Corr. Euler (χ + Δχ),Connectivity,Connectivity Density (µm⁻³)
0.0048140874059181,0.0016517625080318,0.0090208185000682,0.0093853201453141,0.0027925900117618,0.0237039261915552,0.0063958728741768,0.0320699302815928,0.1994351973333688,20476.25,63424.75,1977701.5242344895
0.0036259749550331,0.0011254881680481,0.007913385522523,0.0066531013574083,0.0023261006936528,0.018320812399537,0.0078578265589725,0.030231634609016,0.2599206645818982,-9139.375,128693.375,4256910.903574473
0.0038219945894931,0.0011425532583186,0.007913385522523,0.0067046059523786,0.0023874391366276,0.018183575486762,0.0088248585461565,0.0313144735223952,0.2818140480581668,1847.5,127018.5,4056223.391690097
0.0048133881073298,0.0015968024496018,0.0100374400146364,0.0088759294645054,0.0029384073779338,0.0204572921662818,0.007679828659362,0.0316034647817327,0.2430059081307155,9798.5,58204.5,1841712.6223971208
0.0047977533866101,0.0016481131315231,0.0092331020850834,0.0086596547149297,0.0029201617860418,0.0248998243977704,0.0080694919632949,0.0323044445301489,0.2497951003541912,8972.0,58549.0,1812413.1478365995
0.0047143158011549,0.0017192950398903,0.0090208185000682,0.0088272564054474,0.0025986334470313,0.0223579068822184,0.0061979700115896,0.0309318870360181,0.2003747784405296,11196.375,70027.625,2263929.9347775774
0.0042468647318562,0.001666221445001,0.0085805100718821,0.0087059895823321,0.0025569097263606,0.0200748800292728,0.0055403114005046,0.0313918344372121,0.1764889341394191,4375.0,82155.0,2617081.8454181408
0.0047920375439784,0.0015346616648678,0.0090853719190268,0.0086730011262759,0.0026452101053868,0.0212188576850227,0.0071061595499328,0.0302140502332447,0.2351938748719582,16670.25,56449.75,1868327.7999547329
0.0047509250633718,0.0015937687932476,0.0088764848836193,0.0087941259950011,0.0025930929484564,0.0206815834234507,0.0069103335939977,0.0317775536851622,0.2174595836565086,13869.0,63616.0,2001916.2151460368
0.0049187384109383,0.0016281237126343,0.0088764848836193,0.0089108561975676,0.0029223638645846,0.0209519431377563,0.0082370969385067,0.0347185913851434,0.237253200947303,9453.625,73830.375,2126537.1679679696
0.0048513168425071,0.0017433063251765,0.0098425196850393,0.0092652810840156,0.0025089331499234,0.0203623621482548,0.0062223699742675,0.0315955774628084,0.1969380044277378,17227.0,60704.0,1921281.5487058405
0.0043135060100104,0.0016119493039574,0.009643660755608,0.009149198457012,0.0026045030965579,0.0220085429394339,0.0054942146363131,0.0313670387736936,0.1751588562743421,13711.375,69098.625,2202905.588204594
0.0047941982276796,0.0015616366478401,0.0085805100718821,0.0093240906873087,0.0027320363859492,0.0220085429394339,0.0061502380017555,0.0301810766330686,0.2037779525405291,10012.125,57532.875,1906256.549408934
0.0049418661538071,0.0015715075524773,0.0090208185000682,0.0094037881986362,0.0028564207197174,0.023785523542269,0.0069844888397946,0.0315323025146542,0.2215026586323233,12038.875,55148.125,1748940.6291966976
0.0044318648773854,0.0015825960110491,0.0090208185000682,0.0089387405575729,0.0026259959682704,0.020925484304353,0.0061702156499785,0.0318249456934445,0.1938798485129706,11740.375,68450.625,2150848.1321336487
0.0041833688893656,0.0015389948614,0.0090208185000682,0.0088896028638824,0.0026036498584146,0.0194871951275923,0.0055991220803799,0.0309124500200279,0.181128382795681,1379.5,76188.5,2464654.2073060507
0.0050159791323143,0.0018070615886703,0.009643660755608,0.0093053776448167,0.0027154871797937,0.0225305576024093,0.005768607901635,0.0297792209757647,0.1937125187502305,17899.75,61736.25,2073131.8005344328
0.0041331803704809,0.0015982269771455,0.0098425196850393,0.0088197086739727,0.0024876237854244,0.021017870565099,0.0047899167218117,0.0293460744401803,0.1632217191970821,12941.5,71380.5,2432369.6222301703
0.004918337337614,0.0016141694596433,0.0090208185000682,0.0089430480491457,0.002805014998894,0.0212926263884296,0.0077667321919289,0.033013113270321,0.2352620344628716,8063.875,64248.125,1946139.53776239
0.0048457567147382,0.0018422922750157,0.009643660755608,0.0088763208839837,0.0026046441295954,0.0194871951275923,0.0066610000653564,0.0323044445301489,0.2061945395513577,4933.0,73302.0,2269099.53308713
0.0042547260679606,0.0016852615470315,0.0090569021571037,0.0084619650139229,0.0026397141546104,0.0203480579015796,0.0068004615931971,0.0352753070132782,0.1927824920315318,652.5,96700.5,2741308.5296068517
0.0037635292355184,0.0016201905767742,0.0090569021571037,0.0082783523516293,0.0026393836041323,0.0220965780457018,0.0057026573037822,0.0337690636363332,0.1688722365889522,-24295.75,119066.75,3525912.0976008424
0.0042631318982939,0.0018227620642263,0.0100775902008971,0.0087356881396931,0.0025973954473219,0.0212862426193426,0.0057189944812898,0.0337690636363332,0.169356027838943,5282.0,96426.0,2855453.7679348667
0.0047079882866971,0.0018455715786322,0.0098818901817051,0.0088325669952829,0.0025828262524077,0.0226206807894945,0.0068420900338647,0.0350219842635192,0.1953655733033895,11372.25,80002.75,2284358.002048873
