Tb.Th Mean (µm),Tb.Th Std Dev (µm),Tb.Th Max (µm),Tb.Sp Mean (µm),Tb.Sp Std Dev (µm),Tb.Sp Max (µm),BV (micron^3),TV (micron^3),BV/TV,Corr. Euler (χ + Δχ),Connectivity,Connectivity Density (µm⁻³)
0.0035761622932013,0.0013247830426599,0.0081163494605717,0.0050854237060847,0.0011147530529442,0.0126045754575353,0.0085224550062781,0.0320699302815928,0.2657459785988293,-22955.625,210718.625,6570598.163131835
0.0028021072742748,0.0008676169087214,0.0065255447154098,0.0040566488962846,0.0009893557283596,0.0107342384634295,0.0089161912775888,0.030231634609016,0.2949291823912732,-50816.375,381493.375,12619012.499119908
0.0029128670201423,0.0008556442997144,0.0065255447154098,0.004047878768687,0.001016435034976,0.0097562767880947,0.0100603588916578,0.0313144735223952,0.3212686582280532,-89960.75,390304.75,12464036.7886391
0.0034830488088562,0.0011306385121007,0.0081163494605717,0.0048704091019517,0.001162667795429,0.0126045754575353,0.0098968727711077,0.0316034647817327,0.3131578401121478,-54940.0,196371.0,6213590.862781142
0.0035185229590558,0.0011767104385406,0.0073654675108241,0.0048936891743517,0.001170118141362,0.0130575782670749,0.0100634914298864,0.0323044445301489,0.3115203364817001,-47266.875,198552.875,6146302.092106729
0.0036884407828173,0.001372770178975,0.0073654675108241,0.0052135788549588,0.0010783417722371,0.0114782513595941,0.0076612249988771,0.0309318870360181,0.2476804919776205,46550.375,187980.625,6077244.003287248
0.0034603729961425,0.0013477653264999,0.0073654675108241,0.0051645857142651,0.0010486502112366,0.0113081941454429,0.0070524616627481,0.0313918344372121,0.2246591124470277,47435.0,208239.0,6633540.337265269
0.0036939619012332,0.0012420843177089,0.0079864874009373,0.0051824599441419,0.001164080609756,0.0128486562614567,0.0085860813780264,0.0302140502332447,0.2841751209038197,44520.0,172870.0,5721510.312767987
0.0037181461887563,0.0012773677234673,0.007247619605707,0.0052365726194069,0.0011361180685012,0.0106094288425113,0.008669911010451,0.0317775536851622,0.2728312914313244,55086.25,183152.75,5763588.720975671
0.0036204821686577,0.00128427179665,0.0079864874009373,0.0050298441243132,0.0012052097158336,0.0116220465626683,0.0102120993495497,0.0347185913851434,0.2941392188485978,-28245.5,240897.5,6938573.553507807
0.0038106678508398,0.0014410772192196,0.0081163494605717,0.0053234039329168,0.0011137883494219,0.0124499121988852,0.0081451232661323,0.0315955774628084,0.2577931444905567,8913.25,193352.75,6119614.37411922
0.0035579983643659,0.00137427308428,0.0078740157480314,0.0052593233078483,0.0011052408321635,0.0137795275590551,0.0074134418999645,0.0313670387736936,0.2363449719768215,18896.625,197718.375,6303380.323099503
0.0037395573976471,0.0013177130869993,0.0070975418165912,0.0052923916831729,0.0011185016923063,0.0118110236220472,0.0077830798808743,0.0301810766330686,0.2578794645233633,31111.625,176944.375,5862758.87872491
0.0037215316858817,0.0012708510470202,0.0078740157480314,0.0052684864659947,0.0011512149037338,0.0119739423586627,0.0086078310382506,0.0315323025146542,0.2729845381335625,22252.0,178368.0,5656675.401902722
0.0035616821191442,0.0013127418484274,0.0073654675108241,0.0051931945357735,0.0011151987971283,0.0114782513595941,0.0080063238066928,0.0318249456934445,0.2515738403394061,22966.375,202571.625,6365183.681734505
0.0034423993797752,0.0013196911868147,0.0081163494605717,0.0051924600375918,0.0011165343870328,0.0124499121988852,0.0072573269531381,0.0309124500200279,0.2347703578472809,20541.75,210692.25,6815773.2519905
0.0039244031342934,0.0015530736427607,0.0083516545183076,0.0053556322112796,0.0011500066190254,0.0132051255759291,0.0074009921026731,0.0297792209757647,0.2485287344721451,29744.5,179919.5,6041779.942679623
0.0034520142660366,0.0014533763091395,0.0081163494605717,0.0051903546325803,0.0010729541224757,0.0116458267677487,0.0064052285769433,0.0293460744401803,0.2182652603161598,17199.375,199040.625,6782529.820324976
0.0037075135651535,0.0012671250527299,0.0073654675108241,0.0051801683395866,0.0011729869082218,0.0129083432550505,0.0093863481280112,0.033013113270321,0.2843218102804498,7740.875,191626.125,5804545.709788387
0.0037299549485754,0.0014889447942493,0.0081163494605717,0.0052157471499105,0.0011353114927847,0.0121346730885543,0.0082479435074519,0.0323044445301489,0.2553191558441558,15846.625,208638.375,6458503.714722077
0.0034088393840157,0.0013423831617573,0.0073949296936143,0.0051030839878034,0.0011575559679493,0.0113534274021847,0.0084899988379324,0.0352753070132782,0.2406782408651082,33850.0,245177.0,6950385.999694097
0.0030423142704198,0.0012606325861028,0.0073949296936143,0.0049542952778027,0.0011021996005883,0.011692410569316,0.0071897438202498,0.0337690636363332,0.2129091850955031,3844.75,279651.25,8281285.291520911
0.0033229817834616,0.0014137520256924,0.0081488152030443,0.0051374221274906,0.0011159333486064,0.0118582682180462,0.0073221608416293,0.0337690636363332,0.2168304374821686,42932.25,253363.75,7502836.108472898
0.0037130591487279,0.0014675762692052,0.0081488152030443,0.0053169136287273,0.0011726339467249,0.0121832122961618,0.0086936220216443,0.0350219842635192,0.2482332798801482,45564.625,218850.375,6248942.759875711
