Tb.Th Mean (µm),Tb.Th Std Dev (µm),Tb.Th Max (µm),Tb.Sp Mean (µm),Tb.Sp Std Dev (µm),Tb.Sp Max (µm),BV (micron^3),TV (micron^3),BV/TV,Corr. Euler (χ + Δχ),Connectivity,Connectivity Density (µm⁻³)
0.0039780074217188,0.001222269389573,0.0090208185000682,0.0025789118188572,0.0005581818345024,0.0059055118110236,0.0213757393865673,0.0320699302815928,0.6665352621248563,-136798.5,161075.5,5022633.307452258
0.0032295121336726,0.0008989204381208,0.0068987298325553,0.0023790133314391,0.0006817528042975,0.0072527377952063,0.0187215924703205,0.030231634609016,0.61927159124691,-475692.625,508630.625,16824450.00338517
0.0033621775768734,0.0009272714736132,0.0070779472881295,0.0023818590382319,0.0006609819087232,0.0072527377952063,0.0198585805643902,0.0313144735223952,0.6341661963496817,-419293.0,457190.0,14599958.056871995
0.0041469377795542,0.0012793492848478,0.0092331020850834,0.0025999583597258,0.0005563877112283,0.0065287891335374,0.021018018198684,0.0316034647817327,0.6650542383198685,-243035.625,273144.625,8642869.599471314
0.0041130771787147,0.0012705996045916,0.0090208185000682,0.002622190657563,0.0005887021112629,0.0062249560994426,0.0214955499731373,0.0323044445301489,0.6654053423848878,-206689.25,236059.25,7307330.413302478
0.0049802670328635,0.0011676048903953,0.0098425196850393,0.0026177545701424,0.0005074547618392,0.0059055118110236,0.0233675477193474,0.0309318870360181,0.755451734714323,198317.0,-78986.0,-2553546.1159555493
0.0048669126090102,0.0010603214577427,0.0098425196850393,0.0025723480333493,0.0004903688792168,0.0055677698353144,0.0239667341416375,0.0313918344372121,0.763470328233739,235122.875,-102141.875,-3253772.098100773
0.0048506575691498,0.001290877419538,0.0117823585900985,0.0026674062636735,0.0005353240591911,0.0058110232813341,0.0217386061279349,0.0302140502332447,0.7194866613419395,99249.75,6904.25,228511.23721252024
0.0047781160211373,0.0013127005438198,0.0119405176190386,0.0026331032988835,0.000517269548177,0.0058110232813341,0.0227591088295723,0.0317775536851622,0.7162007829507399,100845.5,3581.5,112705.34023744862
0.0050961991498517,0.0015630702074722,0.0131374259139457,0.0026198567239818,0.0005777351160803,0.0058110232813341,0.0256233728780888,0.0347185913851434,0.7380303133223735,26549.625,91372.375,2631799.602304706
0.0048000671732144,0.0012134872083588,0.0098425196850393,0.0026854816384202,0.0005630508182555,0.0059055118110236,0.0227756317040685,0.0315955774628084,0.7208487241886302,77297.875,-950.875,-30095.192946521904
0.004671737903685,0.001093423390013,0.0100374400146364,0.0026795429976906,0.0005522354498622,0.0059055118110236,0.0225764282729352,0.0313670387736936,0.719750067445616,99772.875,-10154.875,-323743.50263871567
0.004692209048534,0.0012519873502686,0.0100374400146364,0.0025873951555237,0.0005078522825804,0.0059055118110236,0.0218486190540294,0.0301810766330686,0.723917815115001,68707.875,-1445.875,-47906.67402553136
0.004752898779441,0.0013343684785948,0.0100374400146364,0.0026089441119216,0.0005167155988573,0.0059055118110236,0.0227008690360884,0.0315323025146542,0.7199242435765204,40808.875,28416.125,901175.0723498216
0.0047931680529136,0.0011515944726823,0.0106007179876012,0.002634138807537,0.0005493246781544,0.0059055118110236,0.0234904428654821,0.0318249456934445,0.7381141539644753,134227.875,-28525.875,-896336.9576425044
0.0047831779389869,0.0010894501772452,0.0106007179876012,0.0025756926987114,0.0005319860624516,0.0059055118110236,0.0231993691411103,0.0309124500200279,0.7504862644688336,144625.375,-30009.375,-970786.0418878834
0.0049188826966473,0.0013011588355687,0.0106007179876012,0.0027740358367679,0.0006448689290857,0.0059055118110236,0.0218914462804319,0.0297792209757647,0.7351248811460798,167469.5,-76782.5,-2578391.82772739
0.0047644104544572,0.0010296312842782,0.0100374400146364,0.0026573822723598,0.0005920053584369,0.0055677698353144,0.022012607970836,0.0293460744401803,0.7501040050759417,191460.25,-80520.25,-2743816.7297003926
0.004962305384358,0.0012799829948605,0.0100374400146364,0.0026778161056398,0.0005651062398444,0.0059055118110236,0.0242232989387238,0.033013113270321,0.7337477910785452,90914.75,11804.25,357562.4602061413
0.0049750931619659,0.0012663076008398,0.0106007179876012,0.0026683973984455,0.0005797936221746,0.0059055118110236,0.0240889227472352,0.0323044445301489,0.7456844746162927,143789.0,-25076.0,-776239.9374054308
0.0037103336976013,0.0010385613298729,0.0073949296936143,0.0237114493042869,0.0157484680250526,0.057722419882141,0.0083210282262405,0.0352753070132782,0.2358881872554187,-42781.75,74207.75,2103674.107558212
0.0036805316151878,0.0011869704840503,0.0081488152030443,0.0317435403717192,0.0192746467031254,0.0733925764230066,0.0067362766537557,0.0337690636363332,0.1994807059591651,-56382.375,77266.375,2288081.654620314
0.0037235583083541,0.001097979015225,0.0073949296936143,0.0236779239936443,0.0141624430090452,0.0557254482918515,0.0072843720719187,0.0337690636363332,0.2157114023168028,-49618.0,75923.0,2248300.4212859487
0.0038985015009809,0.0011212256902953,0.0079055121453641,0.0192242107787151,0.0125880812652172,0.0557954995481254,0.0092963133341871,0.0350219842635192,0.2654422223549084,-46361.0,81883.0,2338045.7082008785
