Tb.Th Mean (µm),Tb.Th Std Dev (µm),Tb.Th Max (µm),Tb.Sp Mean (µm),Tb.Sp Std Dev (µm),Tb.Sp Max (µm),BV (micron^3),TV (micron^3),BV/TV,Corr. Euler (χ + Δχ),Connectivity,Connectivity Density (µm⁻³)
0.0044743845781942,0.0012055067565497,0.0098425196850393,0.0026022416400158,0.0005500634002873,0.0055677698353144,0.0228692354530378,0.0320699302815928,0.7131052438291102,37192.625,24399.375,760817.8373248441
0.0046868351275782,0.0013226025590992,0.0121567733851554,0.0021956723084273,0.0004752432697251,0.0047480313135138,0.0231846071804342,0.030231634609016,0.7668988951566573,130287.625,111473.375,3687308.888244994
0.0046754817328981,0.0013862458868471,0.0107342384634295,0.0022646775379319,0.0005180654213935,0.0047480313135138,0.0236157520246552,0.0313144735223952,0.7541481420010411,79888.875,141137.125,4507089.186700278
0.0045795403127595,0.0012970383711687,0.009643660755608,0.0025939044989938,0.0005427403595503,0.0059055118110236,0.0223469103434269,0.0316034647817327,0.7071031767486406,-91723.5,147858.5,4678553.475739929
0.0046619880856491,0.0013089360683921,0.0100374400146364,0.0026273382460977,0.0005826808101548,0.0059055118110236,0.0232089021941331,0.0323044445301489,0.7184430047225502,-6858.125,74859.125,2317301.104810389
0.0050173575483907,0.0012235575773584,0.0100374400146364,0.0026174145420705,0.0005060403248456,0.0059055118110236,0.0233846038558218,0.0309318870360181,0.7560031442178757,196452.0,-77954.0,-2520182.487063516
0.0048961202929339,0.0011083901397825,0.0100374400146364,0.0025719495739523,0.0004893207233252,0.004821830377804,0.0239825345238781,0.0313918344372121,0.7639736560106527,233678.125,-101232.125,-3224791.631800863
0.0054921255045424,0.0015151147291978,0.0117823585900985,0.0027024391328207,0.0005220354587933,0.0058110232813341,0.0223443703148779,0.0302140502332447,0.7395357504996892,78808.75,47490.25,1571793.5739626882
0.0053590931040561,0.0014866246756038,0.0122507128854168,0.0026677119876118,0.000504562839263,0.0058110232813341,0.023346990052025,0.0317775536851622,0.7347006721579814,66340.875,57307.125,1803383.7836534963
0.0053206494733582,0.0016857083404194,0.0131374259139457,0.0026242883356316,0.0005687570153945,0.005478685196722,0.0257830032051598,0.0347185913851434,0.7426281475288408,14798.125,103385.875,2977824.585482473
0.0048240188538558,0.0012542478681549,0.0106007179876012,0.002684935810059,0.000561874799841,0.0059055118110236,0.0227894240237299,0.0315955774628084,0.7212852510942596,76604.625,-679.625,-21510.130675724937
0.0046875627022089,0.0011210111886497,0.0100374400146364,0.0026771918995173,0.000546199306259,0.0055677698353144,0.0225879979934172,0.0313670387736936,0.7201189170703903,99385.875,-10005.875,-318993.29331628
0.0046957576368737,0.0012531303983973,0.0100374400146364,0.0025856837512939,0.0005042530068262,0.0055677698353144,0.0218602078444314,0.0301810766330686,0.7243017904960943,69174.875,-1807.875,-59900.94462101323
0.0047561207155543,0.0013353254382065,0.0100374400146364,0.0026080439409871,0.0005156897653744,0.0059055118110236,0.0227108445112559,0.0315323025146542,0.720240600910808,41139.75,28123.25,891886.9780261074
0.0047981940855191,0.0011541791788236,0.0111355396706288,0.0026330100739096,0.0005479686724858,0.0059055118110236,0.0235023358211086,0.0318249456934445,0.7384878531293073,134537.125,-28775.125,-904168.8641727124
0.0047881992783133,0.0010925782477761,0.0106007179876012,0.0025748439191833,0.0005310936940936,0.0059055118110236,0.023210752929872,0.0309124500200279,0.7508545234956755,144823.625,-30101.625,-973770.2763934056
0.0049231723537595,0.001304088380393,0.0106007179876012,0.0027730823971155,0.0006442017207934,0.0059055118110236,0.0219002365600695,0.0297792209757647,0.7354200627979033,167702.125,-77013.125,-2586136.3217887925
0.0047688230754822,0.0010324430277967,0.0100374400146364,0.002656675229861,0.0005911128727469,0.0055677698353144,0.0220207460592086,0.0293460744401803,0.7503813194536865,191823.5,-80800.5,-2753366.5589482966
0.0050262362938227,0.001353642837269,0.0100374400146364,0.0026786841276123,0.0005639196028859,0.0059055118110236,0.0242555423595099,0.033013113270321,0.7347244763284952,86838.0,14644.0,443581.309041975
0.0050257397448922,0.0013376626912064,0.0111355396706288,0.0026686644460272,0.0005788492757504,0.0059055118110236,0.024113884319058,0.0323044445301489,0.7464571723730814,141446.0,-23587.0,-730147.2086290437
0.0054535461858642,0.0014055047559235,0.011692410569316,0.002628390150206,0.0005559222325543,0.0059291341090231,0.0276959480465284,0.0352753070132782,0.7851369808377066,245479.75,-45900.75,-1301214.7557701531
0.0055896151815302,0.0014085820795655,0.0134044481186893,0.002470653252637,0.0004937062948655,0.0059291341090231,0.0278020055675653,0.0337690636363332,0.8232980892503127,305398.125,-63533.125,-1881400.256880166
0.0055480124706088,0.0014702685003622,0.0124997123763195,0.0025306280203879,0.0004935811015224,0.0055900411510701,0.0270353055905689,0.0337690636363332,0.8005938773345428,244251.0,-44289.0,-1311525.8532767857
0.0055409241301355,0.0015627639691772,0.0138346462543872,0.0026814087505542,0.0005400598737507,0.0059291341090231,0.0265908967279887,0.0350219842635192,0.759262996862437,134543.75,23694.25,676553.6133451225
