Tb.Th Mean (µm),Tb.Th Std Dev (µm),Tb.Th Max (µm),Tb.Sp Mean (µm),Tb.Sp Std Dev (µm),Tb.Sp Max (µm),BV (micron^3),TV (micron^3),BV/TV,Corr. Euler (χ + Δχ),Connectivity,Connectivity Density (µm⁻³)
0.0054722935195982,0.0020367345941348,0.0139194248229499,0.0052013247031865,0.001420158100879,0.0114782513595941,0.0163259368410961,0.0320699302815928,0.5090730381308844,-63233.75,70440.75,2196473.4373130463
0.0055685714247764,0.0020693971118002,0.0123611035475479,0.0043311238538535,0.0011484876786235,0.0092285137383018,0.017486918701252,0.030231634609016,0.5784311343865229,-2419.375,36655.375,1212484.0576456338
0.005801583172174,0.0022021636820209,0.0123611035475479,0.0044165829777687,0.0012173251806641,0.0093632443612781,0.0181397104123759,0.0313144735223952,0.5792755991699127,-26648.375,56538.375,1805502.971639144
0.0059730246311097,0.0021794105139304,0.014057930060259,0.0051922723064272,0.0013850817060846,0.0106007179876012,0.0166764553201842,0.0316034647817327,0.5276780705963452,-54545.375,62411.375,1974826.9827704064
0.0060298180016945,0.0022768556602357,0.0144654906640841,0.0051548781357412,0.0014803124459709,0.0106007179876012,0.0176541138638379,0.0323044445301489,0.5464917945690673,-50613.375,58907.375,1823506.8225681223
0.005419989739816,0.0017817474491014,0.0132051255759291,0.0050578488139655,0.0013468367612268,0.0118110236220472,0.0167866651555153,0.0309318870360181,0.5426977389374392,-29722.875,39866.875,1288860.0994041397
0.0051062407456045,0.0015305236099273,0.0137795275590551,0.0048940355383505,0.0013421851349627,0.0102286460831409,0.0172222602688315,0.0313918344372121,0.5486222954978421,-29828.625,41237.625,1313641.7714766143
0.0061522490656337,0.002204192240705,0.013559054323113,0.0053770047399291,0.0012821956909631,0.0104311058882009,0.0160025078636122,0.0302140502332447,0.5296379578400434,-1448.375,17284.375,572064.1511670572
0.0057325039528719,0.0019348457564911,0.0124029015230054,0.0053179247433943,0.001273163095678,0.0112945986756135,0.0163632513629421,0.0317775536851622,0.5149311216672585,-15508.5,28888.5,909085.0820744196
0.0062870252932969,0.0021570066141,0.0138330023682355,0.0054970572657771,0.0015470300916295,0.0111272623867,0.0192204421698267,0.0347185913851434,0.5536066240881967,-5621.5,29273.5,843164.9681653433
0.0053510220032038,0.0017479064427022,0.0130575782670749,0.0052793725269047,0.0013217477817235,0.0107819405127698,0.0157450718444744,0.0315955774628084,0.4983315105732158,-50857.875,57037.875,1805248.6955536725
0.0050093986856655,0.0014670074690045,0.0143309249652652,0.0051717373329823,0.0013330426272444,0.0102286460831409,0.0156799070672452,0.0313670387736936,0.4998848370855894,-44804.5,52706.5,1680314.8164627794
0.0054021059997438,0.0018540885974103,0.0137795275590551,0.0052722415586156,0.0013624658500115,0.0106007179876012,0.015154809191262,0.0301810766330686,0.5021295090135172,-52718.75,58890.75,1951247.489146061
0.0057915909083809,0.0022044409447767,0.0141950836331825,0.0053058721887783,0.0013323806402251,0.0106007179876012,0.0159563284185623,0.0315323025146542,0.5060311853581528,-54813.25,61216.25,1941382.1737740373
0.0052772760391235,0.0016171248175027,0.0126045754575353,0.0051552944295988,0.0013853901718545,0.0113081941454429,0.0167091297211629,0.0318249456934445,0.5250324661073913,-38508.875,47518.875,1493132.9485281156
0.0051230994735177,0.0013708340840076,0.0132051255759291,0.0050874371228255,0.001387580407886,0.0113081941454429,0.0164155740466992,0.0309124500200279,0.531034390223477,-31186.0,41769.0,1351203.1551345205
0.0054580940036323,0.0019620931523991,0.0139194248229499,0.0053665445545526,0.0015096538883494,0.0106007179876012,0.0155028085339143,0.0297792209757647,0.52059147371689,-39669.5,47241.5,1586391.3981647317
0.0049568644658787,0.0012412256612552,0.0126045754575353,0.0050760695314782,0.0014467301565831,0.0106007179876012,0.0155615143292294,0.0293460744401803,0.5302758418660167,-30517.25,39886.25,1359168.159997172
0.0060305994326674,0.0022233956911432,0.0136381950904065,0.0053286505496408,0.0013999730113923,0.0106007179876012,0.0176184502528946,0.033013113270321,0.5336803623647844,-34778.125,45107.125,1366339.6308809067
0.00564334617825,0.001979951548764,0.0137795275590551,0.0052318699716583,0.0014114506601348,0.0106007179876012,0.0172543406418013,0.0323044445301489,0.5341166174734356,-28392.5,39448.5,1221147.7576462808
0.0056148015729841,0.0016478416072525,0.0128083932766716,0.0050494306739926,0.0014764167863754,0.0106431213096713,0.0208829821918933,0.0352753070132782,0.5920000124742404,33323.0,-3774.0,-106987.02065383588
0.0055881930841063,0.0014095731419932,0.0126549942945715,0.0047821022745778,0.0015136542519239,0.0102695611017945,0.0216119744578272,0.0337690636363332,0.6399932995054756,74984.875,-29329.875,-868542.7382843699
0.0055797561542269,0.0016102591016647,0.0143882492736352,0.004963286345048,0.0014269511913621,0.0106431213096713,0.0199738264659562,0.0337690636363332,0.5914829822069979,28436.875,1393.125,41254.47524997679
0.0056954723818238,0.0018280280184216,0.0139751031132779,0.0053439414902715,0.0014007544180655,0.0113534274021847,0.0190217955401466,0.0350219842635192,0.5431387153000552,12064.375,10497.625,299743.8671952939
